web-scraper-order,web-scraper-start-url,DexNum,name,form,eggMoveName,eggMoveForm
"1598636388-2849","https://www.serebii.net/pokedex-sm/574.shtml","574","Role Play","","",""
"1598636321-2566","https://www.serebii.net/pokedex-sm/598.shtml","598","Iron Head","","",""
"1598636190-1985","https://www.serebii.net/pokedex-sm/646.shtml","646","Iron Head","White Kyurem","",""
"1598637722-9319","https://www.serebii.net/pokedex-sm/094.shtml","94","Knock Off","","",""
"1598636447-3144","https://www.serebii.net/pokedex-sm/552.shtml","552","Iron Tail","","",""
"1598636643-4102","https://www.serebii.net/pokedex-sm/480.shtml","480","Ally Switch","","",""
"1598635811-303","https://www.serebii.net/pokedex-sm/786.shtml","786","Snore","","",""
"1598637468-7832","https://www.serebii.net/pokedex-sm/169.shtml","169","Zen Headbutt","","",""
"1598637821-10047","https://www.serebii.net/pokedex-sm/067.shtml","67","","","Power Trick",""
"1598636319-2558","https://www.serebii.net/pokedex-sm/599.shtml","599","Gravity","","",""
"1598637920-10804","https://www.serebii.net/pokedex-sm/040.shtml","40","Endeavor","","",""
"1598637319-7213","https://www.serebii.net/pokedex-sm/224.shtml","224","Bind","","",""
"1598635780-171","https://www.serebii.net/pokedex-sm/799.shtml","799","Gastro Acid","","",""
"1598637107-6288","https://www.serebii.net/pokedex-sm/303.shtml","303","Snatch","","",""
"1598638001-11547","https://www.serebii.net/pokedex-sm/019.shtml","19","","","Swallow","Alola Form"
"1598637008-5820","https://www.serebii.net/pokedex-sm/340.shtml","340","Bounce","","",""
"1598637715-9274","https://www.serebii.net/pokedex-sm/096.shtml","96","Recycle","","",""
"1598636290-2447","https://www.serebii.net/pokedex-sm/608.shtml","608","Snore","","",""
"1598636890-5326","https://www.serebii.net/pokedex-sm/385.shtml","385","Snore","","",""
"1598637739-9441","https://www.serebii.net/pokedex-sm/089.shtml","89","Gunk Shot","Muk","",""
"1598637889-10598","https://www.serebii.net/pokedex-sm/049.shtml","49","Tailwind","","",""
"1598637587-8467","https://www.serebii.net/pokedex-sm/131.shtml","131","Snore","","",""
"1598637236-6826","https://www.serebii.net/pokedex-sm/255.shtml","255","Defog","","",""
"1598636447-3143","https://www.serebii.net/pokedex-sm/552.shtml","552","Aqua Tail","","",""
"1598636941-5538","https://www.serebii.net/pokedex-sm/366.shtml","366","Water Pulse","","",""
"1598637590-8487","https://www.serebii.net/pokedex-sm/130.shtml","130","Bounce","","",""
"1598636544-3577","https://www.serebii.net/pokedex-sm/514.shtml","514","Covet","","",""
"1598636526-3492","https://www.serebii.net/pokedex-sm/521.shtml","521","Snore","","",""
"1598636824-4982","https://www.serebii.net/pokedex-sm/410.shtml","410","Snore","","",""
"1598636379-2796","https://www.serebii.net/pokedex-sm/577.shtml","577","Wonder Room","","",""
"1598637622-8664","https://www.serebii.net/pokedex-sm/121.shtml","121","Gravity","","",""
"1598636554-3646","https://www.serebii.net/pokedex-sm/510.shtml","510","Seed Bomb","","",""
"1598637655-8882","https://www.serebii.net/pokedex-sm/112.shtml","112","","","Ice Fang",""
"1598637790-9812","https://www.serebii.net/pokedex-sm/075.shtml","75","Earth Power","Alola Form","",""
"1598637204-6699","https://www.serebii.net/pokedex-sm/267.shtml","267","Tailwind","","",""
"1598635852-491","https://www.serebii.net/pokedex-sm/771.shtml","771","Helping Hand","","",""
"1598637690-9123","https://www.serebii.net/pokedex-sm/103.shtml","103","Skill Swap","Exeggutor","",""
"1598635957-928","https://www.serebii.net/pokedex-sm/736.shtml","736","Snore","","",""
"1598637786-9801","https://www.serebii.net/pokedex-sm/076.shtml","76","","","Wide Guard","Alola Form"
"1598635778-118","https://www.serebii.net/pokedex-sm/800.shtml","800","Gravity","Dusk Mane Necrozma","",""
"1598637873-10429","https://www.serebii.net/pokedex-sm/053.shtml","53","Iron Tail","Alola Form","",""
"1598636887-5263","https://www.serebii.net/pokedex-sm/386.shtml","386","Shock Wave","Speed Forme","",""
"1598637889-10606","https://www.serebii.net/pokedex-sm/049.shtml","49","","","Agility",""
"1598636518-3470","https://www.serebii.net/pokedex-sm/524.shtml","524","Earth Power","","",""
"1598637455-7771","https://www.serebii.net/pokedex-sm/174.shtml","174","Gravity","","",""
"1598636495-3350","https://www.serebii.net/pokedex-sm/533.shtml","533","Block","","",""
"1598637271-6991","https://www.serebii.net/pokedex-sm/242.shtml","242","Gravity","","",""
"1598637587-8459","https://www.serebii.net/pokedex-sm/131.shtml","131","Drill Run","","",""
"1598637869-10392","https://www.serebii.net/pokedex-sm/054.shtml","54","Focus Punch","","",""
"1598637711-9244","https://www.serebii.net/pokedex-sm/097.shtml","97","Telekinesis","","",""
"1598638041-11698","https://www.serebii.net/pokedex-sm/007.shtml","7","","","Fake Out",""
"1598636444-3129","https://www.serebii.net/pokedex-sm/553.shtml","553","Iron Tail","","",""
"1598636203-2085","https://www.serebii.net/pokedex-sm/641.shtml","641","Superpower","Therian Forme","",""
"1598636302-2508","https://www.serebii.net/pokedex-sm/604.shtml","604","Snore","","",""
"1598637920-10796","https://www.serebii.net/pokedex-sm/040.shtml","40","Heal Bell","","",""
"1598636382-2806","https://www.serebii.net/pokedex-sm/576.shtml","576","Foul Play","","",""
"1598636712-4459","https://www.serebii.net/pokedex-sm/453.shtml","453","Dual Chop","","",""
"1598637604-8538","https://www.serebii.net/pokedex-sm/126.shtml","126","Focus Punch","","",""
"1598637277-7038","https://www.serebii.net/pokedex-sm/240.shtml","240","Focus Punch","","",""
"1598636901-5381","https://www.serebii.net/pokedex-sm/381.shtml","381","Shock Wave","","",""
"1598636907-5417","https://www.serebii.net/pokedex-sm/379.shtml","379","Superpower","","",""
"1598636544-3587","https://www.serebii.net/pokedex-sm/514.shtml","514","Role Play","","",""
"1598636330-2607","https://www.serebii.net/pokedex-sm/595.shtml","595","Gastro Acid","","",""
"1598636437-3097","https://www.serebii.net/pokedex-sm/556.shtml","556","Worry Seed","","",""
"1598636853-5086","https://www.serebii.net/pokedex-sm/399.shtml","399","Iron Tail","","",""
"1598636117-1627","https://www.serebii.net/pokedex-sm/675.shtml","675","Spite","","",""
"1598635903-714","https://www.serebii.net/pokedex-sm/752.shtml","752","Magic Coat","","",""
"1598637790-9834","https://www.serebii.net/pokedex-sm/075.shtml","75","","","Flail","Alola Form"
"1598637273-7022","https://www.serebii.net/pokedex-sm/241.shtml","241","Heal Bell","","",""
"1598635929-818","https://www.serebii.net/pokedex-sm/745.shtml","745","Endeavor","Midday Form","",""
"1598636004-1131","https://www.serebii.net/pokedex-sm/718.shtml","718","Pain Split","","",""
"1598637268-6980","https://www.serebii.net/pokedex-sm/243.shtml","243","Magnet Rise","","",""
"1598636402-2918","https://www.serebii.net/pokedex-sm/569.shtml","569","Stomping Tantrum","","",""
"1598636656-4188","https://www.serebii.net/pokedex-sm/475.shtml","475","Ally Switch","","",""
"1598637165-6519","https://www.serebii.net/pokedex-sm/282.shtml","282","Signal Beam","","",""
"1598637494-7947","https://www.serebii.net/pokedex-sm/159.shtml","159","Low Kick","","",""
"1598637644-8781","https://www.serebii.net/pokedex-sm/115.shtml","115","Outrage","","",""
"1598636460-3193","https://www.serebii.net/pokedex-sm/547.shtml","547","Knock Off","","",""
"1598637964-11202","https://www.serebii.net/pokedex-sm/029.shtml","29","","","Endure",""
"1598637601-8520","https://www.serebii.net/pokedex-sm/127.shtml","127","Throat Chop","","",""
"1598635775-96","https://www.serebii.net/pokedex-sm/801.shtml","801","Signal Beam","","",""
"1598637831-10083","https://www.serebii.net/pokedex-sm/065.shtml","65","Foul Play","","",""
"1598636978-5690","https://www.serebii.net/pokedex-sm/352.shtml","352","Magic Coat","","",""
"1598635769-62","https://www.serebii.net/pokedex-sm/804.shtml","804","Snatch","","",""
"1598636577-3745","https://www.serebii.net/pokedex-sm/503.shtml","503","Liquidation","","",""
"1598637355-7328","https://www.serebii.net/pokedex-sm/211.shtml","211","Icy Wind","","",""
"1598637640-8752","https://www.serebii.net/pokedex-sm/116.shtml","116","","","Aurora Beam",""
"1598636887-5210","https://www.serebii.net/pokedex-sm/386.shtml","386","Signal Beam","Normal Forme","",""
"1598637725-9367","https://www.serebii.net/pokedex-sm/093.shtml","93","","","Grudge",""
"1598637202-6692","https://www.serebii.net/pokedex-sm/268.shtml","268","Bug Bite","","",""
"1598637841-10187","https://www.serebii.net/pokedex-sm/062.shtml","62","Dual Chop","","",""
"1598637046-6019","https://www.serebii.net/pokedex-sm/326.shtml","326","Recycle","","",""
"1598636887-5310","https://www.serebii.net/pokedex-sm/386.shtml","386","Laser Focus","Defense Forme","",""
"1598635939-877","https://www.serebii.net/pokedex-sm/742.shtml","742","Ally Switch","","",""
"1598636674-4280","https://www.serebii.net/pokedex-sm/468.shtml","468","Trick","","",""
"1598637587-8479","https://www.serebii.net/pokedex-sm/131.shtml","131","","","Ancient Power",""
"1598637778-9733","https://www.serebii.net/pokedex-sm/078.shtml","78","","","Charm",""
"1598636412-2971","https://www.serebii.net/pokedex-sm/565.shtml","565","Snore","","",""
"1598637368-7393","https://www.serebii.net/pokedex-sm/206.shtml","206","Iron Tail","","",""
"1598637682-9058","https://www.serebii.net/pokedex-sm/105.shtml","105","Stealth Rock","Alola Form","",""
"1598637831-10112","https://www.serebii.net/pokedex-sm/065.shtml","65","","","Psycho Shift",""
"1598637611-8583","https://www.serebii.net/pokedex-sm/124.shtml","124","Icy Wind","","",""
"1598637945-11094","https://www.serebii.net/pokedex-sm/033.shtml","33","","","Counter",""
"1598636498-3360","https://www.serebii.net/pokedex-sm/532.shtml","532","Ice Punch","","",""
"1598637950-11109","https://www.serebii.net/pokedex-sm/032.shtml","32","Drill Run","","",""
"1598637718-9304","https://www.serebii.net/pokedex-sm/095.shtml","95","","","Defense Curl",""
"1598637257-6953","https://www.serebii.net/pokedex-sm/247.shtml","247","Stealth Rock","","",""
"1598637976-11313","https://www.serebii.net/pokedex-sm/026.shtml","26","Knock Off","Alola Form","",""
"1598637420-7603","https://www.serebii.net/pokedex-sm/187.shtml","187","Snore","","",""
"1598638041-11685","https://www.serebii.net/pokedex-sm/007.shtml","7","Iron Tail","","",""
"1598637259-6957","https://www.serebii.net/pokedex-sm/246.shtml","246","Iron Defense","","",""
"1598637945-11104","https://www.serebii.net/pokedex-sm/033.shtml","33","","","Poison Tail",""
"1598637886-10580","https://www.serebii.net/pokedex-sm/050.shtml","50","","","Mud Bomb","Normal"
"1598637711-9229","https://www.serebii.net/pokedex-sm/097.shtml","97","Thunder Punch","","",""
"1598636978-5689","https://www.serebii.net/pokedex-sm/352.shtml","352","Ice Punch","","",""
"1598637020-5879","https://www.serebii.net/pokedex-sm/336.shtml","336","Throat Chop","","",""
"1598636809-4909","https://www.serebii.net/pokedex-sm/416.shtml","416","Endeavor","","",""
"1598636067-1397","https://www.serebii.net/pokedex-sm/695.shtml","695","Signal Beam","","",""
"1598635854-498","https://www.serebii.net/pokedex-sm/770.shtml","770","Role Play","","",""
"1598637878-10495","https://www.serebii.net/pokedex-sm/052.shtml","52","Spite","Meowth","",""
"1598636969-5647","https://www.serebii.net/pokedex-sm/355.shtml","355","Trick","","",""
"1598635884-643","https://www.serebii.net/pokedex-sm/759.shtml","759","Snore","","",""
"1598636305-2527","https://www.serebii.net/pokedex-sm/603.shtml","603","Shock Wave","","",""
"1598636890-5324","https://www.serebii.net/pokedex-sm/385.shtml","385","Icy Wind","","",""
"1598636695-4394","https://www.serebii.net/pokedex-sm/460.shtml","460","Outrage","","",""
"1598636117-1619","https://www.serebii.net/pokedex-sm/675.shtml","675","Foul Play","","",""
"1598637771-9671","https://www.serebii.net/pokedex-sm/080.shtml","80","Aqua Tail","","",""
"1598635929-834","https://www.serebii.net/pokedex-sm/745.shtml","745","Outrage","Dusk Form","",""
"1598636480-3272","https://www.serebii.net/pokedex-sm/539.shtml","539","Superpower","","",""
"1598637450-7742","https://www.serebii.net/pokedex-sm/176.shtml","176","Tailwind","","",""
"1598635857-512","https://www.serebii.net/pokedex-sm/769.shtml","769","Role Play","","",""
"1598636422-3015","https://www.serebii.net/pokedex-sm/562.shtml","562","After You","","",""
"1598637355-7330","https://www.serebii.net/pokedex-sm/211.shtml","211","Snore","","",""
"1598637834-10138","https://www.serebii.net/pokedex-sm/064.shtml","64","","","Encore",""
"1598637964-11187","https://www.serebii.net/pokedex-sm/029.shtml","29","Snore","","",""
"1598637226-6776","https://www.serebii.net/pokedex-sm/259.shtml","259","Superpower","","",""
"1598637387-7464","https://www.serebii.net/pokedex-sm/199.shtml","199","Foul Play","","",""
"1598637293-7093","https://www.serebii.net/pokedex-sm/234.shtml","234","Snore","","",""
"1598636586-3774","https://www.serebii.net/pokedex-sm/500.shtml","500","Stomping Tantrum","","",""
"1598637896-10637","https://www.serebii.net/pokedex-sm/047.shtml","47","After You","","",""
"1598637980-11356","https://www.serebii.net/pokedex-sm/025.shtml","25","","","Reversal",""
"1598636961-5594","https://www.serebii.net/pokedex-sm/358.shtml","358","Signal Beam","","",""
"1598637743-9530","https://www.serebii.net/pokedex-sm/088.shtml","88","","","Power-Up Punch
USUM Only","Normal"
"1598636390-2866","https://www.serebii.net/pokedex-sm/573.shtml","573","Hyper Voice","","",""
"1598637214-6724","https://www.serebii.net/pokedex-sm/263.shtml","263","Covet","","",""
"1598636901-5375","https://www.serebii.net/pokedex-sm/381.shtml","381","Last Resort","","",""
"1598637866-10371","https://www.serebii.net/pokedex-sm/055.shtml","55","","","Foresight",""
"1598636104-1551","https://www.serebii.net/pokedex-sm/680.shtml","680","Spite","","",""
"1598636882-5194","https://www.serebii.net/pokedex-sm/388.shtml","388","Superpower","","",""
"1598637711-9228","https://www.serebii.net/pokedex-sm/097.shtml","97","Low Kick","","",""
"1598636966-5628","https://www.serebii.net/pokedex-sm/356.shtml","356","Ice Punch","","",""
"1598636164-1806","https://www.serebii.net/pokedex-sm/656.shtml","656","Snore","","",""
"1598636117-1629","https://www.serebii.net/pokedex-sm/675.shtml","675","Endeavor","","",""
"1598636162-1797","https://www.serebii.net/pokedex-sm/657.shtml","657","Ice Punch","","",""
"1598636271-2387","https://www.serebii.net/pokedex-sm/615.shtml","615","Defog","","",""
"1598636282-2421","https://www.serebii.net/pokedex-sm/611.shtml","611","Aqua Tail","","",""
"1598635811-305","https://www.serebii.net/pokedex-sm/786.shtml","786","Wonder Room","","",""
"1598636151-1750","https://www.serebii.net/pokedex-sm/661.shtml","661","Heat Wave","","",""
"1598637980-11372","https://www.serebii.net/pokedex-sm/025.shtml","25","","","Volt Tackle",""
"1598637821-10034","https://www.serebii.net/pokedex-sm/067.shtml","67","Focus Punch","","",""
"1598636490-3327","https://www.serebii.net/pokedex-sm/535.shtml","535","Earth Power","","",""
"1598637729-9391","https://www.serebii.net/pokedex-sm/092.shtml","92","Telekinesis","","",""
"1598637011-5830","https://www.serebii.net/pokedex-sm/339.shtml","339","Icy Wind","","",""
"1598636915-5451","https://www.serebii.net/pokedex-sm/376.shtml","376","Iron Head","","",""
"1598637622-8662","https://www.serebii.net/pokedex-sm/121.shtml","121","Signal Beam","","",""
"1598636890-5317","https://www.serebii.net/pokedex-sm/385.shtml","385","Thunder Punch","","",""
"1598638011-11584","https://www.serebii.net/pokedex-sm/016.shtml","16","Defog","","",""
"1598637674-8989","https://www.serebii.net/pokedex-sm/107.shtml","107","Snore","","",""
"1598637112-6317","https://www.serebii.net/pokedex-sm/301.shtml","301","Icy Wind","","",""
"1598637330-7246","https://www.serebii.net/pokedex-sm/220.shtml","220","Stealth Rock","","",""
"1598635766-32","https://www.serebii.net/pokedex-sm/805.shtml","805","Block","","",""
"1598636335-2621","https://www.serebii.net/pokedex-sm/593.shtml","593","Pain Split","","",""
"1598636996-5766","https://www.serebii.net/pokedex-sm/345.shtml","345","Earth Power","","",""
"1598637352-7321","https://www.serebii.net/pokedex-sm/212.shtml","212","Snore","","",""
"1598637049-6027","https://www.serebii.net/pokedex-sm/325.shtml","325","Bounce","","",""
"1598637920-10814","https://www.serebii.net/pokedex-sm/040.shtml","40","","","Wish",""
"1598635762-13","https://www.serebii.net/pokedex-sm/807.shtml","807","Shock Wave","","",""
"1598636404-2923","https://www.serebii.net/pokedex-sm/568.shtml","568","Giga Drain","","",""
"1598637314-7184","https://www.serebii.net/pokedex-sm/226.shtml","226","Iron Head","","",""
"1598638058-11800","https://www.serebii.net/pokedex-sm/002.shtml","2","Synthesis","","",""
"1598636312-2534","https://www.serebii.net/pokedex-sm/601.shtml","601","Gravity","","",""
